"materia_id","materia_nome","sigla","assunto_id","hierarquia","nivel","nome"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1187","04.06","2","Abuso de Poder: Excesso de Poder e Desvio de Finalidade (Poderes da Administração)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3776","10.05.02","3","Acessibilidade aos Cargos e Empregos Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","6265","20","1","Acesso à Informação"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1171","10.05.03","3","Acumulação de Cargos e Empregos Públicos e Funções"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","510","05.01.01","3","Administração Direta (Órgãos Públicos)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","511","05.01.02","3","Administração Indireta"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2644","09.01.03","3","Afetação e Desafetação (Bens Públicos)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","513","05.01.05","3","Agências Reguladoras e Executivas"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","537","10","1","Agentes Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9634","14.02.09","3","Alienações (arts. 76 e 77 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9645","14.03.03","3","Alocação de Riscos (art. 103 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9650","14.03.07","3","Alteração dos Contratos e dos Preços (art. 124 a 136 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9641","14.05.02","3","Alterações Legislativas (arts. 177 a 180 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","5724","09.01.06","3","Aquisição de Bens pelo Estado"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2650","10.05","2","Aspectos Constitucionais pertinentes aos Servidores Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2649","10.05.05","3","Associação Sindical e Direito de Greve"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","10735","99","1","Assunto Transitório"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","500","03","1","Atos Administrativos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","504","03.05","2","Atos Administrativos: Espécies, Classificação, Fases de Constituição"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","503","03.04","2","Atributos ou Características dos Atos Administrativos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2645","07.05.02","3","Autorização, Permissão e Concessão (Serviços Públicos - Lei nº 8.987/1995)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","532","09.01","2","Bens Públicos (Direito Administrativo)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3232","09.01.04","3","Bens Públicos em Espécie (Domínio Terrestre, Hídrico e Aéreo)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","534","09.01.02","3","Características dos Bens Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","15240","06.07","2","Casos Especiais (Danos decorrentes de Obra Pública, Responsabilidade dos Tabeliães, etc.)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","4323","07.02","2","Classificação de Serviços Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1165","10.02","2","Classificação dos Agentes Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","533","09.01.01","3","Classificação dos Bens Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1965","03.01","2","Conceito de Atos Administrativos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2220","10.01","2","Conceito para Agentes Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9643","14.03.01","3","Conceitos e Características dos Contratos Administrativos. Formalização dos Contratos (arts. 89 a 95 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","15234","06.01","2","Conceitos Iniciais e Teorias da Responsabilidade"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1307","07.01","2","Conceitos (Serviços Públicos - Lei nº 8.987/1995)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1150","07.05","2","Concessões (Serviços Públicos - Lei nº 8.987/1995)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1169","10.05.01","3","Concurso Público"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3227","05.01.03","3","Conselhos Profissionais"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9633","14.02.08","3","Contratação Direta, Inexigibilidade e Dispensa (arts. 72 a 75 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9623","14.03","2","Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","529","08.02","2","Controle Administrativo (Direito Administrativo)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","527","08","1","Controle da Administração"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2854","08.01","2","Controle da Administração: Conceitos, Princípios, Abrangência e Classificações"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9639","14.04.03","3","Controle das Contratações (arts. 169 a 173 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","531","08.05","2","Controle Jurisdicional"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1176","08.03","2","Controle Legislativo ou Parlamentar"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3229","08.04","2","Controle Popular ou Social"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","507","03.07","2","Convalidação e Conversão dos Atos Administrativos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","547","07.06","2","Convênios Administrativos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1967","10.04","2","Criação, Transformação e Extinção de Cargos Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9629","14.02.04","3","Critérios de Julgamento (arts. 33 a 39 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7415","12.01.08","3","Da Anulação, Revogação e Convalidação (arts. 53 a 55 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7410","12.01.03","3","Da Competência (arts. 11 a 17 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7413","12.01.06","3","Da Comunicação dos Atos (arts. 26 a 28 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3775","11.04","2","Da Declaração de Bens (art. 13 da Lei nº 8.429/1992)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7414","12.01.07","3","Da Desistência e Outros Casos de Extinção do Processo (arts. 51 e 52 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1149","11.07","2","Da Prescrição (arts. 23 a 23-C da Lei nº 8.429/1992)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13676","08.06.03","3","Da Responsabilização Administrativa (arts. 6º e 7º da Lei nº 12.846/2013)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13679","08.06.06","3","Da Responsabilização Judicial (arts. 18 a 21 da Lei nº 12.846/2013)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","18674","14.01.03","3","Das Definições (art. 6º da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7418","12.01.11","3","Das Disposições Finais (arts. 69 e 70 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12343","20.01.06","3","Das Disposições Finais e Transitórias (arts. 35 a 47 da Lei nº 12.527/2011)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1917","11.01","2","Das Disposições Gerais (arts. 1º a 8º-A da Lei nº 8.429/1992)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2642","11.06","2","Das Disposições Penais (arts. 19 a 22 da Lei nº 8.429/1992)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1143","10.06.14","3","Da Seguridade Social do Servidor (arts. 183 a 230 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2646","10.06.08","3","Das Férias (arts. 77 a 80 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1138","10.06.07","3","Das Gratificações e Adicionais (arts. 61 a 76 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1140","10.06.09","3","Das Licenças, Afastamentos e Concessões (arts. 81 a 99 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1146","11.03","2","Das Penas (art. 12 da Lei nº 8.429/1992)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12342","20.01.05","3","Das Responsabilidades (arts. 32 a 34 da Lei nº 12.527/2011)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12341","20.01.04","3","Das Restrições de Acesso à Informação (arts. 21 a 31 da Lei nº 12.527/2011)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1137","10.06.06","3","Das Vantagens: Indenizações (arts. 49 a 60-E da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1156","15.02","2","Decreto nº 10.024/2019 - Pregão Eletrônico"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","16909","05.01.09","3","Decreto nº 10.835/2021 - Cessões, Requisições e Alterações do Exercício para Composição da Força de Trabalho em que a Administração Pública Federal seja Parte"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","15727","17.19","2","Decreto nº 10.947/2022 - Plano de Contratações Anual e Sistema de Planejamento e Gerenciamento de Contratações"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","10340","08.08","2","Decreto nº 11.129/2022 - Regulamenta a Lei nº 12.846/2013 (Lei Anticorrupção)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","15728","17.20","2","Decreto nº 11.246/2022 - Agente de Contratação, Equipe de Apoio, Comissão de Contratação e Outros"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","15226","17.21","2","Decreto nº 11.430/2023 - Regulamenta a Lei nº 14.133/2021 a respeito da Utilização de Mão de Obra Constituída por Mulheres Vítimas de Violência Doméstica"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","15729","17.22","2","Decreto nº 11.461/2023 - Leilão Eletrônico"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","15529","17.02.01","3","Decreto nº 11.462/2023 - Sistema de Registro de Preços (SRP)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","16953","17.24","2","Decreto nº 11.878/2024 - Regulamenta o art. 79 da Lei nº 14.133/2021, para Dispor sobre o Procedimento Auxiliar de Credenciamento para a Contratação de Bens e Serviços"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3902","17.09","2","Decreto nº 2.271/1997 - Contratação de Serviços"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3900","17.10","2","Decreto nº 2.745/1998 - Licitação Simplificada da PETROBRÁS"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","6264","15.03","2","Decreto nº 3.555/2000 - Pregão"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","16265","10.07","2","Decreto nº 7.003/2009 - Regulamenta a Licença para Tratamento de Saúde, de que Tratam os arts. 202 a 205 da Lei nº 8.112/1990"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","4297","17.11","2","Decreto nº 7.174/2010 - Contratação de Bens e Serviços de Informática"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1657","10.10","2","Decreto nº 7.203/2010 - Nepotismo"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12890","17.12","2","Decreto nº 7.546/2011 - Comissão Interministerial de Compras Públicas"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","6266","20.02","2","Decreto nº 7.724/2012 - Regulamenta a LAI"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","5857","17.13","2","Decreto nº 7.746/2012 - CISAP"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2045","17.15","2","Decreto nº 7.983/2013 - Orçamento de Referência de Obras e Serviços de Engenharia"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2768","17.16","2","Decreto nº 8.538/2015 - Tratamento Favorecido, Diferenciado e Simplificado"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","8747","12.04","2","Decreto nº 8.539/2015 - Uso do Meio Eletrônico para a Realização do Processo Administrativo"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","6916","17.17","2","Decreto nº 8.726/2016 - Regulamenta a Lei nº 13.019/2014"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","11228","05.01.08","3","Decreto nº 8.945/2016 - Regulamenta a Lei nº 13.303/2016 "
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","6578","07.12","2","Decreto nº 9.094/2017 - Simplificação e Racionalização de Serviços Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12891","17.18","2","Decreto nº 9.507/2018 - Execução Indireta de Serviços da Administração Pública Federal"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","572","18.06","2","Desapropriação"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","512","05.01.04","3","Desconcentração e Descentralização"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1185","03.06","2","Desfazimento do Ato Administrativo (Anulação, Revogação, Cassação, Caducidade, Contraposição)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3950","04.07","2","Deveres da Administração"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1153","07.05.01","3","Deveres e Direitos (Usuários, Concedente, Concessionária, Licitações - Lei nº 8.987/1995)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2640","10.05.06","3","Direitos Sociais dos Servidores Públicos (art. 7º da CF)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13680","08.06.07","3","Disposições Finais (arts. 22 a 31 da Lei nº 12.846/2013)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9625","14.05","2","Disposições Gerais (arts. 174 a 194 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13674","08.06.01","3","Disposições Gerais (arts. 1º a 4º da Lei nº 12.846/2013)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12338","20.01.01","3","Disposições Gerais (arts. 1º a 5º da Lei nº 12.527/2011)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7408","12.01.01","3","Disposições Gerais, Direitos e Deveres do Administrado (arts. 1º a 4º da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","18676","14.01","2","Disposições Preliminares (arts. 1º a 10 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2798","10.06.01","3","Disposições Preliminares e Abrangência (arts. 1º a 4º da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9630","14.02.05","3","Disposições Setoriais, Compras, Serviços (arts. 40 a 52 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9642","14.05.03","3","Disposições Transitórias e Finais (arts. 181 a 194 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9631","14.02.06","3","Divulgação do Edital de Licitação (arts. 53 a 54 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12339","20.01.02","3","Do Acesso a Informações e da sua Divulgação (arts. 6º a 9º da Lei nº 12.527/2011)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13678","08.06.05","3","Do Acordo de Leniência (arts. 16 e 17 da Lei nº 12.846/2013)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9620","14.01.01","3","Do Âmbito de Aplicação (arts. 1º a 4º da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3597","10.06.11","3","Do Direito de Petição (arts. 104 a 115 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","536","09","1","Domínio Público"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","522","09.00","2","Domínio Público e Bens Públicos: Conceito"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2641","11.05","2","Do Procedimento Administrativo e do Processo Judicial (arts. 14 a 18-A da Lei nº 8.429/1992)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12340","20.01.03","3","Do Procedimento de Acesso à Informação (arts. 10 a 20 da Lei nº 12.527/2011)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13677","08.06.04","3","Do Processo Administrativo de Responsabilização (arts. 8º a 15 da Lei nº 12.846/2013)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1142","10.06.13","3","Do Processo Administrativo Disciplinar (arts. 143 a 182 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7416","12.01.09","3","Do Recurso Administrativo e da Revisão (arts. 56 a 65 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1141","10.06.12","3","Do Regime Disciplinar (arts. 116 a 142 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","18675","14.01.04","3","Dos Agentes Públicos (arts. 7º a 10 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1145","11.02","2","Dos Atos de Improbidade (arts. 9º a 11 da Lei nº 8.429/1992)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13675","08.06.02","3","Dos Atos Lesivos à Administração Pública Nacional ou Estrangeira (art. 5º da Lei nº 12.846/2013)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7411","12.01.04","3","Dos Impedimentos e da Suspeição (arts. 18 a 21 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7417","12.01.10","3","Dos Prazos e das Sanções (arts. 66 a 68 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","4335","10.06.10","3","Do Tempo de Serviço (arts. 100 a 103 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9647","14.03.05","3","Duração dos Contratos (arts. 105 a 114 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","502","03.03","2","Elementos, Requisitos e Pressupostos (Atos Administrativos)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1168","10.05.04","3","Estabilidade e Estágio Probatório"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","15238","06.04","2","Excludentes e Atenuantes de Responsabilidade"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9649","14.03.06","3","Execução dos Contratos (arts. 115 a art. 123 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9632","14.02.07","3","Fases da Licitação - Julgamento, Habilitação e Encerramento (arts. 55 a 71 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1154","07.05.03","3","Formas de Extinção (Serviços Públicos - Lei nº 8.987/1995)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1133","10.06.02","3","Formas de Provimento (arts. 5º a 32 da Lei nº 8.112/1990)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","535","09.01.05","3","Formas de Utilização de Bens Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7412","12.01.05","3","Forma, Tempo e Lugar dos Atos do Processo (arts. 22 a 25 da Lei nº 9.784/1999)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","2221","10.03","2","Funções, Cargos e Empregos Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9644","14.03.02","3","Garantias (arts. 96 a 102 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9651","14.03.08","3","Hipóteses de Extinção dos Contratos (arts. 137 a 139 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","14844","11","1","Improbidade Administrativa (Lei nº 8.429/1992)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9638","14.04.02","3","Impugnações, Pedidos de Esclarecimento e Recursos (arts. 164 a 168 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9637","14.04.01","3","Infrações e Sanções Administrativas (arts. 155 a 163 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","18449","17.02.02","3","IN SEGES/ME nº 65/2021 - Pesquisa de Preços"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","16767","17.41","2","IN SEGES/ME nº 67/2021 - Dispensa de Licitação, na Forma Eletrônica, de que Trata a Lei nº 14.133/2021, e Institui o Sistema de Dispensa Eletrônica"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","16952","17.42","2","IN SEGES/ME nº 73/2022 - Licitação pelo Critério de Julgamento por Menor Preço ou Maior Desconto, na Forma Eletrônica, para a Contratação de Bens, Serviços e Obras"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","16338","17.43","2","IN SEGES/ME nº 98/2022 - Regras e Diretrizes para o Procedimento de Contratação de Serviços sob Regime de Execução Indireta (Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9627","14.02.02","3","Instrução do Processo Licitatório (arts. 18 a 27 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","5666","17.40","2","Instrução Normativa nº 5/2017 (antiga IN nº 2/2008) - Regras e Diretrizes do Procedimento de Contratação de Serviços sob o Regime de Execução Indireta no âmbito da Administração Pública Federal"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9635","14.02.10","3","Instrumentos Auxiliares (arts. 78 a 88 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1918","18","1","Intervenção do Estado na Propriedade Privada"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1155","07.05.04","3","Intervenção (Serviços Públicos - Lei nº 8.987/1995)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9624","14.04","2","Irregularidades (arts. 155 a 173 da Lei nº 14.133/2021)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","12832","21","1","Jurisprudência dos Tribunais Superiores em Matéria Administrativa"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13371","21.01","2","Jurisprudência dos Tribunais Superiores sobre Acesso à Informação e Transparência"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13369","21.02","2","Jurisprudência dos Tribunais Superiores sobre Administração Indireta"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13360","21.03","2","Jurisprudência dos Tribunais Superiores sobre Agente Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13356","21.04","2","Jurisprudência dos Tribunais Superiores sobre Associação e Direito de Greve"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13368","21.05","2","Jurisprudência dos Tribunais Superiores sobre Atos Administrativos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13370","21.06","2","Jurisprudência dos Tribunais Superiores sobre Bens Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13359","21.07","2","Jurisprudência dos Tribunais Superiores sobre Concurso Público"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13358","21.08","2","Jurisprudência dos Tribunais Superiores sobre Controle da Administração Pública"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13353","21.09","2","Jurisprudência dos Tribunais Superiores sobre Desapropriação"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13350","21.10","2","Jurisprudência dos Tribunais Superiores sobre Improbidade Administrativa"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13351","21.11","2","Jurisprudência dos Tribunais Superiores sobre Licitações e Contratos Administrativos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13372","21.12","2","Jurisprudência dos Tribunais Superiores sobre Nepotismo"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13352","21.13","2","Jurisprudência dos Tribunais Superiores sobre Poderes da Administração"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13362","21.14","2","Jurisprudência dos Tribunais Superiores sobre Prescrição e Coisa Julgada Administrativa"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13354","21.15","2","Jurisprudência dos Tribunais Superiores sobre Princípios da Administração"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13367","21.16","2","Jurisprudência dos Tribunais Superiores sobre Processo Administrativo"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13357","21.17","2","Jurisprudência dos Tribunais Superiores sobre Processo Administrativo Disciplinar"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13355","21.18","2","Jurisprudência dos Tribunais Superiores sobre Responsabilidade Civil do Estado"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13364","21.19","2","Jurisprudência dos Tribunais Superiores sobre Serviços Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13361","21.20","2","Jurisprudência dos Tribunais Superiores sobre Tombamento"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","13363","21.21","2","Jurisprudência dos Tribunais Superiores sobre Tópicos Mesclados e Outros Assuntos de DAD"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","3600","17","1","Legislação Esparsa sobre Licitações"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","6846","90","1","Legislação Estadual e do Distrito Federal sobre Direito Administrativo"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","5792","91","1","Legislação Municipal sobre Direito Administrativo"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","9897","17.04","2","Lei nº 10.191/2001 - Licitação de Produtos e Serviços no Âmbito do Ministério da Saúde"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1131","07.07","2","Lei nº 11.079/2004 - Parceria Público-Privada (PPP)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","1132","07.08","2","Lei nº 11.107/2005 - Normas Gerais de Contratação de Consórcios Públicos"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","4224","17.05","2","Lei nº 12.232/2010 - Licitação para Serviços de Publicidade"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","4552","20.01","2","Lei nº 12.527/2011 - Lei de Acesso à Informação"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","337","08.06","2","Lei nº 12.846/2013 - Lei Anticorrupção"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","5809","07.09","2","Lei nº 13.019/2014 - Estatuto das Parcerias"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","7781","17.07","2","Lei nº 13.303/2016 - Das Licitações (arts. 28 a 90)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","6031","05.01.07","3","Lei nº 13.303/2016 - Estatuto Jurídico da EP e SEM (arts. 1º a 27)"
"1","Direito Administrativo (Doutrina e Leis Federais)","DADM","6032","17.08","2","Lei nº 13.334/2016 e Lei nº 13.448/2017 - Programa de Parceria de Investimentos (PPI)"
